State,State/Tribal/Other,Agency,Unit/Office,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson
Virginia,State Police:,Buena Vista,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Campbell County,,5,0,0,0,5,4,0,4,0,1
Virginia,State Police:,Caroline County,,12,0,0,0,12,23,1,11,11,0
Virginia,State Police:,Carroll County,,2,1,0,0,1,10,1,7,2,1
Virginia,State Police:,Charles City County,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Charlotte County,,1,0,0,0,1,3,0,2,1,1
Virginia,State Police:,Charlottesville,,1,0,1,0,0,1,0,1,0,0
Virginia,State Police:,Chesapeake,,8,0,0,0,8,10,0,3,7,0
Virginia,State Police:,Chesterfield County,,8,0,0,2,6,14,0,9,5,0
Virginia,State Police:,Clarke County2,,,,0,0,0,0,0,0,0,0
Virginia,State Police:,Clifton Forge,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Colonial Heights,,4,0,1,0,3,1,0,0,1,0
Virginia,State Police:,Covington,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Craig County,,1,0,1,0,0,4,1,2,1,0
Virginia,State Police:,Culpeper County,,0,0,0,0,0,1,0,1,0,1
Virginia,State Police:,Cumberland County,,1,1,0,0,0,0,0,0,0,0
Virginia,State Police:,Danville,,2,0,0,0,2,2,0,2,0,0
Virginia,State Police:,Dickenson County,,3,0,1,0,2,3,0,3,0,1
Virginia,State Police:,Dinwiddie County,,10,0,5,0,5,1,0,1,0,0
Virginia,State Police:,Emporia,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Essex County,,1,0,0,0,1,0,0,0,0,0
Virginia,State Police:,Fairfax City,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Fairfax County,,44,0,1,1,42,24,0,11,13,0
Virginia,State Police:,Falls Church,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Fauquier County,,3,1,0,0,2,3,0,1,2,0
Virginia,State Police:,Floyd County,,3,1,0,0,2,5,1,3,1,0
Virginia,State Police:,Fluvanna County,,5,0,0,0,5,3,0,2,1,1
Virginia,State Police:,Franklin,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Franklin County,,2,0,0,1,1,4,0,4,0,1
Virginia,State Police:,Frederick County,,6,0,1,0,5,8,0,5,3,0
Virginia,State Police:,Fredericksburg,,1,0,1,0,0,1,0,1,0,0
Virginia,State Police:,Galax,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Giles County,,2,0,0,0,2,0,0,0,0,1
Virginia,State Police:,Gloucester County,,7,0,1,0,6,5,1,3,1,1
Virginia,State Police:,Goochland County,,1,0,0,0,1,0,0,0,0,0
Virginia,State Police:,Grayson County,,0,0,0,0,0,0,0,0,0,1
Virginia,State Police:,Greene County,,0,0,0,0,0,2,0,1,1,0
Virginia,State Police:,Greensville County,,6,0,0,0,6,0,0,0,0,0
Virginia,State Police:,Halifax County,,0,0,0,0,0,6,0,4,2,0
Virginia,State Police:,Hampton,,3,0,0,0,3,10,0,4,6,0
Virginia,State Police:,Hanover County,,3,0,0,0,3,2,0,1,1,1
Virginia,State Police:,Harrisonburg,,2,0,0,0,2,3,0,2,1,0
Virginia,State Police:,Henrico County,,5,0,0,0,5,7,0,5,2,0
Virginia,State Police:,Henry County,,1,0,0,1,0,7,0,5,2,0
Virginia,State Police:,Highland County,,1,0,0,0,1,1,0,1,0,0
Virginia,State Police:,Hopewell,,1,0,0,1,0,2,0,2,0,0
Virginia,State Police:,Isle of Wight County,,2,0,1,0,1,1,0,1,0,0
Virginia,State Police:,James City County,,5,0,3,0,2,0,0,0,0,0
Virginia,State Police:,King and Queen County,,1,0,0,0,1,1,0,1,0,0
Virginia,State Police:,King George County,,1,0,0,0,1,0,0,0,0,0
Virginia,State Police:,King William County,,1,1,0,0,0,0,0,0,0,0
Virginia,State Police:,Lancaster County,,2,0,0,0,2,0,0,0,0,0
Virginia,State Police:,Lee County,,1,1,0,0,0,10,0,5,5,5
Virginia,State Police:,Lexington,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Loudoun County,,1,0,0,0,1,2,1,1,0,0
Virginia,State Police:,Louisa County,,0,0,0,0,0,2,0,2,0,0
Virginia,State Police:,Lunenburg County,,5,0,0,0,5,1,0,1,0,0
Virginia,State Police:,Lynchburg,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Madison County,,2,0,0,0,2,0,0,0,0,0
Virginia,State Police:,Manassas,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Manassas Park,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Martinsville,,0,0,0,0,0,1,0,0,1,0
Virginia,State Police:,Mathews County,,0,0,0,0,0,1,0,1,0,0
Virginia,State Police:,Mecklenburg County,,6,1,0,0,5,5,0,3,2,1
Virginia,State Police:,Middlesex County,,3,0,0,0,3,1,0,1,0,0
Virginia,State Police:,Montgomery County,,2,0,0,0,2,3,0,1,2,0
Virginia,State Police:,Nelson County,,7,1,0,0,6,1,0,1,0,1
Virginia,State Police:,New Kent County,,6,0,0,0,6,4,1,3,0,1
Virginia,State Police:,Newport News,,3,0,0,0,3,3,0,1,2,0
Virginia,State Police:,Norfolk,,9,0,0,0,9,2,0,1,1,0
Virginia,State Police:,Northampton County,,0,0,0,0,0,1,0,1,0,0
Virginia,State Police:,Northumberland County,,1,0,0,0,1,0,0,0,0,0
Virginia,State Police:,Norton,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Nottoway County,,2,1,1,0,0,4,1,3,0,0
Virginia,State Police:,Orange County,,4,0,1,0,3,2,1,1,0,0
Virginia,State Police:,Page County,,1,0,0,0,1,3,1,1,1,0
Virginia,State Police:,Patrick County,,1,0,0,0,1,4,0,3,1,0
Virginia,State Police:,Petersburg,,1,0,0,0,1,0,0,0,0,0
Virginia,State Police:,Pittsylvania County,,3,0,0,0,3,29,0,5,24,0
Virginia,State Police:,Poquoson,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Portsmouth,,16,0,0,0,16,9,0,2,7,1
Virginia,State Police:,Powhatan County,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Prince Edward County,,5,1,0,0,4,1,0,0,1,0
Virginia,State Police:,Prince George County,,1,0,0,0,1,6,0,6,0,0
Virginia,State Police:,Prince William County,,7,0,0,0,7,17,0,7,10,1
Virginia,State Police:,Pulaski County,,11,1,1,0,9,13,2,8,3,0
Virginia,State Police:,Radford,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Rappahannock County,,1,0,0,0,1,3,0,2,1,0
Virginia,State Police:,Richmond,,4,1,0,0,3,7,1,4,2,0
Virginia,State Police:,Richmond County,,2,0,0,0,2,3,1,2,0,0
Virginia,State Police:,Roanoke,,3,0,0,0,3,8,0,6,2,0
Virginia,State Police:,Roanoke County,,2,0,1,0,1,1,0,0,1,0
Virginia,State Police:,Rockbridge County,,6,0,0,0,6,1,0,1,0,0
Virginia,State Police:,Rockingham County,,3,0,1,0,2,32,1,16,15,0
Virginia,State Police:,Russell County,,3,0,2,0,1,6,0,6,0,0
Virginia,State Police:,Salem,,1,0,0,0,1,6,0,5,1,0
Virginia,State Police:,Scott County,,3,0,1,0,2,11,0,7,4,1
Virginia,State Police:,Shenandoah County,,3,1,0,0,2,2,0,1,1,0
Virginia,State Police:,Smyth County,,1,0,0,0,1,8,0,5,3,1
Virginia,State Police:,Southampton County,,0,0,0,0,0,2,0,1,1,0
Virginia,State Police:,South Boston,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Spotsylvania County,,3,0,0,0,3,4,0,4,0,0
Virginia,State Police:,Stafford County,,6,2,1,0,3,2,0,1,1,0
Virginia,State Police:,Staunton,,5,0,1,0,4,0,0,0,0,1
Virginia,State Police:,Suffolk,,2,0,0,0,2,4,0,0,4,0
Virginia,State Police:,Surry County,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Sussex County,,0,0,0,0,0,1,1,0,0,0
Virginia,State Police:,Tazewell County,,8,0,0,0,8,16,3,9,4,1
Virginia,State Police:,Virginia Beach,,11,0,0,0,11,0,0,0,0,0
Virginia,State Police:,Warren County,,3,0,0,0,3,3,0,3,0,0
Virginia,State Police:,Washington County,,1,0,0,0,1,11,0,10,1,2
Virginia,State Police:,Waynesboro,,0,0,0,0,0,1,0,0,1,0
Virginia,State Police:,Westmoreland County,,3,0,0,0,3,1,0,1,0,0
Virginia,State Police:,Williamsburg,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Winchester,,0,0,0,0,0,1,0,1,0,0
Virginia,State Police:,Wise County,,0,0,0,0,0,7,1,3,3,0
Virginia,State Police:,Wythe County,,7,0,2,0,5,18,0,12,6,2
Virginia,State Police:,York County,,3,0,0,0,3,2,0,1,1,0
Virginia,Virginia State Capitol,,,0,0,0,0,0,22,0,22,0,0
Virginia,Other Agencies,Norfolk Airport Authority,,1,0,0,0,1,77,0,68,9,0
Virginia,Port Authority,Norfolk,,0,0,0,0,0,4,0,4,0,0
Virginia,Reagan National Airport,,,2,0,0,0,2,320,0,280,40,0
Virginia,Richmond International Airport,,,0,0,0,0,0,32,0,28,4,0
Washington,State Agencies,State Insurance Commissioner,Special Investigations Unit,0,0,0,0,0,6,0,6,0,0
Washington,Washington State Patrol,,,0,0,0,0,0,0,0,0,0,0
Washington,Tribal Agencies,Chehalis Tribal,,40,0,1,1,38,81,28,41,12,0
Washington,Colville Tribal,,,35,0,9,5,21,245,88,125,32,6
Washington,Jamestown S'Klallam Tribal,,,0,0,0,0,0,14,0,13,1,0
Washington,Kalispel Tribal,,,2,0,0,1,1,182,7,162,13,0
Washington,La Push Tribal,,,1,0,0,0,1,6,2,4,0,0
Washington,Lower Elwha Klallam Tribal,,,1,0,0,0,1,0,0,0,0,0
Washington,Makah Tribal,,,5,0,1,0,4,4,2,1,1,0
Washington,Muckleshoot Tribal,,,6,0,0,0,6,51,17,31,3,0
Washington,Nooksack Tribal,,,3,0,0,0,3,26,6,20,0,0
Washington,Port Gamble S'Klallam Tribal,,,1,0,0,0,1,15,1,13,1,0
Washington,Puyallup Tribal,,,66,0,9,23,34,671,107,365,199,0
Washington,Quinault Indian Nation,,,11,0,1,1,9,9,6,2,1,0
Washington,Shoalwater Bay Tribal,,,0,0,0,0,0,0,0,0,0,0
Washington,Skokomish Tribal,,,3,0,0,0,3,33,6,23,4,0
Washington,Snoqualmie Tribal,,,0,0,0,0,0,0,0,0,0,0
Washington,Spokane Agency,,,11,0,1,1,9,107,23,67,17,0
Washington,Squaxin Island Tribal,,,13,0,1,1,11,107,1,95,11,0
Washington,Stillaguamish Tribal,,,2,0,0,0,2,28,3,23,2,
Washington,Swinomish Tribal,,,4,0,4,0,0,37,2,34,1,0
Washington,Tulalip Tribal,,,31,0,5,5,21,"1,142",37,972,133,2
Washington,Upper Skagit Tribal,,,18,0,1,1,16,41,4,33,4,0
Washington,Yakama Nation,,,65,1,35,7,22,807,188,400,219,45
Washington,Other Agencies,Port of Seattle,,11,0,1,5,5,915,33,814,68,0
West Virginia,State Agencies,"State Police, Bureau of Criminal Investigations:",Beckley,0,0,0,0,0,0,0,0,0,0
West Virginia,State Agencies,Charleston,,0,0,0,0,0,5,0,5,0,0
West Virginia,State Police:,Beckley,,19,2,4,0,13,166,24,120,22,0
West Virginia,State Police:,Berkeley Springs,,2,0,1,0,1,26,7,16,3,0
West Virginia,State Police:,Bridgeport,,10,0,7,0,3,118,27,73,18,0
West Virginia,State Police:,Clay,,15,0,4,2,9,57,24,24,9,0
West Virginia,State Police:,Elkins,,7,0,1,0,6,58,14,38,6,0
West Virginia,State Police:,Fairmont,,6,0,1,0,5,59,23,30,6,0
West Virginia,State Police:,Franklin,,5,0,1,0,4,33,13,20,0,1
West Virginia,State Police:,Gauley Bridge,,2,0,0,0,2,8,0,6,2,0
West Virginia,State Police:,Glenville,,12,0,4,0,8,24,9,12,3,0
West Virginia,State Police:,Hamlin,,21,0,9,0,12,168,42,79,47,1
West Virginia,State Police:,Harrisville,,7,1,3,0,3,41,12,26,3,1
West Virginia,State Police:,Hinton,,3,0,2,0,1,15,4,10,1,0
West Virginia,State Police:,Jesse,,10,0,7,0,3,27,13,9,5,0
West Virginia,State Police:,Keyser,,16,0,2,0,14,97,14,74,9,0
West Virginia,State Police:,Kingwood,,8,0,4,0,4,69,28,31,10,0
West Virginia,State Police:,Lewisburg,,6,0,1,0,5,79,17,49,13,1
West Virginia,State Police:,Logan,,25,0,10,2,13,76,20,38,18,0
West Virginia,State Police:,Madison,,5,0,2,0,3,66,17,34,15,0
West Virginia,State Police:,Marlinton,,7,0,3,0,4,36,12,19,5,2
West Virginia,State Police:,Martinsburg,,36,1,28,2,5,205,33,154,18,1
West Virginia,State Police:,Moorefield,,22,0,5,1,16,101,28,54,19,0
West Virginia,State Police:,Morgantown,,13,0,9,0,4,140,20,100,20,0
West Virginia,State Police:,New Cumberland,,6,0,2,0,4,0,0,0,0,0
West Virginia,State Police:,Paden City,,9,0,5,0,4,33,10,17,6,0
West Virginia,State Police:,Parkersburg,,9,0,9,0,0,29,3,19,7,0
West Virginia,State Police:,Parsons,,1,0,0,0,1,18,4,13,1,0
West Virginia,State Police:,Philippi,,11,0,2,0,9,36,12,20,4,0
West Virginia,State Police:,Point Pleasant,,5,0,0,0,5,31,7,13,11,1
West Virginia,State Police:,Princeton,,22,1,5,1,15,147,17,118,12,0
West Virginia,State Police:,Quincy,,7,1,4,0,2,98,19,64,15,0
West Virginia,State Police:,Rainelle,,3,0,0,0,3,33,11,22,0,1
West Virginia,State Police:,Richwood,,1,1,0,0,0,26,4,16,6,0
West Virginia,State Police:,Ripley,,7,0,4,0,3,44,12,25,7,0
West Virginia,State Police:,Romney,,10,0,6,0,4,47,20,25,2,0
West Virginia,State Police:,South Charleston,,26,0,20,0,6,299,38,229,32,0
West Virginia,State Police:,Spencer,,6,0,0,0,6,23,6,11,6,0
West Virginia,State Police:,Summersville,,6,2,0,0,4,60,9,41,10,0
West Virginia,State Police:,Sutton,,7,0,4,0,3,76,13,50,13,1
West Virginia,State Police:,Union,,1,0,0,0,1,18,7,6,5,0
West Virginia,State Police:,Wayne,,31,0,7,1,23,237,82,100,55,4
West Virginia,State Police:,Welch,,14,1,5,0,8,42,20,15,7,0
West Virginia,State Police:,Weston,,4,0,2,0,2,84,16,63,5,0
West Virginia,State Police:,Wheeling,,2,0,2,0,0,5,2,3,0,0
West Virginia,State Police:,Whitesville,,2,0,1,0,1,44,16,21,7,0
West Virginia,State Police:,Winfield,,8,0,3,0,5,99,16,70,13,1
West Virginia,Other Agencies,Hancock/Brooke/Weirton Drug Task Force,,0,0,0,0,0,0,0,0,0,0
West Virginia,Metropolitan Drug Enforcement Network Team,,,0,0,0,0,0,1,0,1,0,0
West Virginia,Mon Metro Drug Task Force,,,0,0,0,0,0,0,0,0,0,0
Wisconsin,State Agencies,Capitol Police,,0,0,0,0,0,9,0,9,0,0
Wisconsin,State Agencies,Department of Natural Resources,,0,0,0,0,0,0,0,0,0,0
Wisconsin,State Agencies,State Fair Park Police,,0,0,0,0,0,31,0,30,1,0
Wisconsin,State Agencies,Wisconsin State Patrol,,0,0,0,0,0,0,0,0,0,0
Wisconsin,Tribal Agencies,Lac Courte Oreilles Tribal,,26,0,7,0,19,55,8,38,9,1
Wisconsin,Tribal Agencies,Lac du Flambeau Tribal,,41,0,11,1,29,136,8,119,9,0
Wisconsin,Tribal Agencies,Menominee Tribal,,85,2,4,1,78,57,13,34,10,1
Wisconsin,Tribal Agencies,Oneida Tribal,,31,0,4,0,27,111,6,100,5,0
Wyoming,Tribal Agencies,Wind River Agency,,78,1,21,0,56,90,16,38,36,1
